0.308195,0.227022
0.300079,0.242723
0.3026,0.25759
0.302495,0.275526
0.301847,0.291609
0.303431,0.308567
0.301473,0.324064
0.298082,0.338758
0.299303,0.354447
0.303118,0.369698
0.300766,0.385901
0.299754,0.402888
0.298382,0.418215
0.295255,0.433791
0.29497,0.451267
0.295647,0.467663
0.296376,0.483725
0.297971,0.5015
0.301364,0.517167
0.300051,0.533112
0.300867,0.54896
0.302273,0.564739
0.303794,0.579849
0.304321,0.59694
0.304496,0.612827
0.307944,0.627786
0.309584,0.643445
0.30858,0.659647
0.309644,0.674612
0.311895,0.690501
0.312005,0.705983
0.313416,0.72631
0.319071,0.741234
0.314496,0.756644
0.320096,0.774916
0.315881,0.790109
0.313849,0.807161
0.3198,0.821038
0.311653,0.834456
0.319723,0.847666
0.32478,0.864403
0.316026,0.878311
0.324258,0.891474
0.314841,0.905561
0.318272,0.920697
0.314826,0.937466
0.306733,0.950667
0.314696,0.965397
0.312161,0.980412
0.313855,0.995574
0.316632,0.0122244
0.306341,0.0258065
0.313522,0.0395545
0.314962,0.0554094
0.312371,0.0702205
0.315296,0.0857544
0.312972,0.101071
0.307555,0.116169
0.309698,0.131493
0.31052,0.146501
0.315044,0.161452
0.31524,0.177933
0.314182,0.193859
0.309915,0.210555
0.320619,0.236629
0.321052,0.252089
0.31571,0.267401
0.315889,0.28288
0.315549,0.299035
0.318289,0.313939
0.319895,0.329563
0.312259,0.345784
0.31541,0.360947
0.315291,0.378973
0.316364,0.394282
0.312688,0.411111
0.312616,0.427974
0.309497,0.443143
0.311108,0.458619
0.310301,0.474221
0.311677,0.489635
0.313066,0.505418
0.316224,0.520646
0.315002,0.536267
0.31773,0.553844
0.318647,0.569227
0.319605,0.587288
0.318505,0.603092
0.320911,0.61865
0.321778,0.634449
0.326109,0.649802
0.325105,0.665583
0.324981,0.68111
0.326107,0.697893
0.325325,0.714134
0.328406,0.729409
0.336501,0.745959
0.330508,0.760648
0.335891,0.775436
0.331413,0.790645
0.329029,0.806384
0.334893,0.821093
0.328647,0.835156
0.335753,0.849381
0.341259,0.864595
0.333521,0.878785
0.340585,0.892157
0.331324,0.906109
0.338219,0.920626
0.331666,0.934676
0.325662,0.948994
0.329839,0.96515
0.328825,0.98388
0.329257,0.999894
0.331695,0.0154644
0.321728,0.026849
0.330608,0.0398972
0.331719,0.0552216
0.329554,0.0746901
0.330395,0.0923916
0.33173,0.108809
0.322579,0.12213
0.32647,0.137571
0.328163,0.153703
0.328409,0.16893
0.328226,0.186492
0.3271,0.202028
0.324341,0.21795
0.334801,0.244755
0.334106,0.260041
0.329735,0.274782
0.329503,0.29026
0.335228,0.308232
0.334211,0.324035
0.331787,0.339636
0.329371,0.354478
0.329765,0.37075
0.329791,0.385972
0.329866,0.401374
0.329045,0.417317
0.326607,0.434962
0.323685,0.450313
0.323692,0.467034
0.325725,0.482011
0.327148,0.497779
0.330038,0.513795
0.32864,0.529763
0.330622,0.545233
0.33193,0.561184
0.3338,0.576297
0.335775,0.591703
0.333817,0.606941
0.337267,0.621684
0.338391,0.637502
0.34233,0.652259
0.344759,0.66761
0.341408,0.682563
0.341562,0.698171
0.341275,0.713883
0.344205,0.730663
0.352765,0.745769
0.346862,0.760149
0.351261,0.774569
0.349175,0.789792
0.346401,0.804728
0.351742,0.821447
0.348975,0.836343
0.353783,0.851327
0.357208,0.866104
0.351995,0.880509
0.356156,0.894959
0.346885,0.906926
0.354264,0.92239
0.354646,0.939033
0.34218,0.949449
0.345174,0.965197
0.345058,0.982063
0.346651,0.998504
0.347978,0.0138224
0.345581,0.034046
0.34831,0.0514065
0.346922,0.0682857
0.343195,0.0834699
0.344778,0.0984318
0.347079,0.114097
0.341175,0.130093
0.343664,0.145145
0.344475,0.163611
0.343975,0.181038
0.341411,0.196618
0.338636,0.211691
0.336876,0.228271
0.350103,0.236423
0.347667,0.252979
0.347799,0.268819
0.345895,0.283772
0.349666,0.29849
0.349168,0.314354
0.348083,0.330453
0.347622,0.34603
0.3442,0.360795
0.344692,0.377144
0.343475,0.394515
0.343442,0.411009
0.34158,0.426557
0.341251,0.442383
0.337488,0.457467
0.339118,0.473633
0.340759,0.488824
0.342986,0.503905
0.343458,0.523602
0.344964,0.539062
0.346463,0.554899
0.349882,0.570195
0.349751,0.585294
0.348047,0.600645
0.351749,0.615814
0.352358,0.631079
0.358465,0.645451
0.358938,0.662535
0.355951,0.677726
0.356519,0.693179
0.355684,0.709308
0.358578,0.725167
0.367187,0.739038
0.367675,0.754805
0.36689,0.770668
