0.449418,0.241217
0.4422,0.255121
0.442055,0.271618
0.440107,0.286799
0.442457,0.306699
0.446108,0.323629
0.44638,0.338768
0.442337,0.353434
0.442194,0.370598
0.442921,0.38582
0.442716,0.401015
0.440759,0.417556
0.439932,0.434469
0.440473,0.449923
0.441826,0.466335
0.446439,0.483237
0.447177,0.499087
0.445409,0.51497
0.447839,0.5312
0.446713,0.546298
0.44572,0.561931
0.450124,0.577084
0.453346,0.593085
0.454752,0.610718
0.455787,0.625898
0.456487,0.642249
0.456667,0.658551
0.459487,0.675211
0.462979,0.691153
0.463959,0.707226
0.462773,0.723004
0.463223,0.739563
0.462872,0.75616
0.456368,0.770923
0.4621,0.786201
0.46,0.801496
0.4602,0.819562
0.466637,0.83613
0.460165,0.849926
0.466411,0.864449
0.471379,0.879838
0.46296,0.892415
0.470989,0.906893
0.458767,0.922439
0.46683,0.936218
0.461747,0.95269
0.453956,0.965911
0.458819,0.981021
0.456618,0.996575
0.461957,0.0110671
0.466291,0.0265225
0.454776,0.0400423
0.458599,0.0546717
0.461185,0.0706906
0.459223,0.0855459
0.45748,0.100581
0.460514,0.116295
0.453172,0.12996
0.455122,0.145864
0.453656,0.16098
0.456117,0.176864
0.448237,0.192505
0.452204,0.208195
0.452182,0.225597
0.461532,0.250518
0.459045,0.26626
0.458932,0.281542
0.455819,0.296383
0.457674,0.312602
0.460519,0.329043
0.460601,0.344446
0.456183,0.360631
0.455713,0.377273
0.45744,0.393404
0.455443,0.409865
0.453303,0.425991
0.454061,0.442695
0.457022,0.459504
0.459587,0.474811
0.459973,0.490277
0.461326,0.506547
0.461369,0.522488
0.462302,0.53755
0.462205,0.554366
0.463784,0.569869
0.466043,0.584952
0.467319,0.600189
0.46904,0.618217
0.471075,0.633155
0.471184,0.648536
0.472002,0.66394
0.475023,0.679593
0.478181,0.695298
0.478704,0.712487
0.478111,0.73192
0.47717,0.747132
0.479074,0.763324
0.475769,0.778561
0.480888,0.792933
0.47368,0.808627
0.476088,0.823967
0.483166,0.837621
0.475447,0.851662
0.482796,0.864899
0.487802,0.880102
0.478944,0.893672
0.485863,0.909595
0.474467,0.921549
0.484047,0.935676
0.477972,0.949852
0.471312,0.965756
0.474236,0.980745
0.475226,0.995987
0.477782,0.0129949
0.482208,0.0285218
0.470344,0.0416013
0.481179,0.0538855
0.478313,0.0706587
0.475077,0.0884583
0.474802,0.104107
0.47658,0.120906
0.467814,0.135394
0.467717,0.154104
0.470946,0.16938
0.470615,0.184673
0.465895,0.200365
0.466262,0.217755
0.464746,0.234579
0.475865,0.259051
0.475594,0.276245
0.471391,0.291113
0.471415,0.306143
0.475629,0.322233
0.474502,0.338209
0.474221,0.354356
0.469643,0.368907
0.470888,0.384199
0.471775,0.399497
0.46988,0.415619
0.4709,0.432341
0.468918,0.447906
0.472127,0.465518
0.473215,0.48132
0.473754,0.496789
0.475361,0.51369
0.475544,0.528955
0.475671,0.545226
0.477866,0.560565
0.47826,0.575904
0.482358,0.59066
0.481305,0.606193
0.485193,0.621485
0.490846,0.636761
0.488386,0.651573
0.494149,0.666235
0.497333,0.682842
0.493342,0.697441
0.494041,0.713842
0.493094,0.729325
0.49337,0.745137
0.497366,0.759944
0.490812,0.774436
0.496312,0.7889
0.492547,0.804376
0.491615,0.819495
0.498842,0.833946
0.494358,0.850249
0.499024,0.866086
0.503089,0.881057
0.495846,0.896262
0.502352,0.911114
0.493127,0.923346
0.499127,0.937236
0.502885,0.953592
0.486398,0.96353
0.489751,0.980018
0.491393,0.995681
0.493794,0.0120949
