0.161122,0.142922
0.160139,0.160362
0.160858,0.17654
0.159079,0.191755
0.159626,0.207155
0.163698,0.221831
0.159191,0.237661
0.160067,0.254908
0.163998,0.270154
0.163923,0.286089
0.162162,0.300967
0.159249,0.318517
0.158405,0.336688
0.159966,0.35192
0.159373,0.367258
0.164306,0.381733
0.164129,0.40015
0.162193,0.415775
0.159771,0.430972
0.160579,0.446025
0.161654,0.461625
0.161441,0.477515
0.165309,0.492871
0.165257,0.50802
0.168534,0.523233
0.167822,0.540562
0.164968,0.555379
0.164278,0.572511
0.16173,0.587614
0.165311,0.603071
0.170913,0.619764
0.167479,0.635447
0.168371,0.652848
0.169885,0.668631
0.170737,0.685246
0.170138,0.700822
0.17383,0.715352
0.175096,0.731058
0.171802,0.747163
0.174134,0.762831
0.174903,0.778043
0.168164,0.792512
0.17765,0.806889
0.166162,0.821894
0.173019,0.835577
0.163711,0.847898
0.16445,0.863063
0.163889,0.878862
0.166668,0.893941
0.161668,0.909812
0.167354,0.926277
0.16053,0.940752
0.1668,0.955149
0.166857,0.970819
0.167487,0.987543
0.166076,0.0037192
0.168924,0.0202178
0.162767,0.0345806
0.162993,0.0501274
0.162849,0.0672923
0.16685,0.0819275
0.164159,0.0974123
0.164437,0.112586
0.16163,0.127529
0.175122,0.151542
0.17454,0.166805
0.175154,0.181993
0.173861,0.197247
0.17552,0.212303
0.177762,0.228316
0.174839,0.244796
0.178075,0.261517
0.17884,0.276609
0.178202,0.292316
0.176662,0.307375
0.174389,0.322897
0.174485,0.340569
0.175675,0.356183
0.176592,0.371783
0.179062,0.387964
0.179224,0.403125
0.177782,0.418372
0.174633,0.434148
0.17553,0.449468
0.179884,0.467159
0.176225,0.481705
0.179803,0.498887
0.18236,0.515026
0.185191,0.529995
0.183087,0.545323
0.181943,0.560653
0.181403,0.575707
0.180223,0.591577
0.181445,0.606897
0.186859,0.623525
0.185125,0.640052
0.187692,0.654885
0.184753,0.67168
0.186504,0.686632
0.185077,0.703393
0.188841,0.718345
0.191201,0.733176
0.192872,0.748899
0.189133,0.764476
0.190594,0.77956
0.187048,0.794275
0.193106,0.809144
0.183572,0.822131
0.188506,0.83711
0.185579,0.852563
0.179637,0.866468
0.17911,0.881984
0.18345,0.898634
0.181134,0.913667
0.184125,0.928571
0.175567,0.942658
0.182098,0.958818
0.182961,0.976278
0.185871,0.991642
0.18323,0.00942292
0.186933,0.0245737
0.178721,0.0397488
0.180114,0.0561137
0.179345,0.0719442
0.181238,0.0869939
0.178258,0.103283
0.1783,0.119719
0.177117,0.134963
0.189581,0.157209
0.188849,0.172283
0.190306,0.188414
0.188504,0.203583
0.192491,0.219412
0.191446,0.236614
0.190227,0.252462
0.194054,0.267557
0.192568,0.283634
0.19423,0.299579
0.191518,0.314375
0.1889,0.329471
0.192262,0.346167
0.192799,0.361566
0.191877,0.376998
0.194992,0.39172
0.195277,0.409637
0.192622,0.424756
0.191518,0.439924
0.190859,0.455451
0.194547,0.470651
0.193825,0.486673
0.194982,0.503177
0.197414,0.519402
0.201598,0.533812
0.197498,0.550065
0.196715,0.565476
0.20115,0.580884
0.1965,0.595776
0.19672,0.61141
0.20154,0.627205
0.200375,0.643594
0.204986,0.658141
0.201277,0.672669
0.20194,0.687736
0.202033,0.703026
0.205221,0.718402
0.208151,0.733251
0.21024,0.748318
0.205624,0.765419
0.206465,0.78125
0.202897,0.797049
0.208826,0.812061
0.199538,0.82476
0.205259,0.838957
0.200153,0.856413
0.19492,0.871477
0.195589,0.886709
0.198341,0.902942
0.199051,0.918261
0.198837,0.934217
0.194651,0.949264
0.199056,0.96558
0.199262,0.980845
0.201246,0.998202
0.19933,0.0143819
0.201563,0.030864
0.197838,0.0454781
0.19455,0.0609451
0.195237,0.0773561
0.195657,0.0948054
0.194786,0.110497
0.192668,0.125869
0.193598,0.142065
0.206587,0.150193
0.204567,0.166387
0.204243,0.182095
0.203869,0.197974
0.207042,0.214624
0.207308,0.2309
0.209008,0.246925
0.20983,0.263364
0.206777,0.278286
0.209826,0.293466
0.206675,0.308386
0.204938,0.323285
0.206053,0.339057
0.206441,0.354525
0.205452,0.369889
0.209246,0.384976
0.208141,0.40037
0.208961,0.417671
0.206223,0.4343
0.205567,0.450426
0.210241,0.465303
0.209991,0.480492
0.209592,0.495693
0.2119,0.51163
0.21549,0.526375
0.214512,0.541974
0.215938,0.557523
0.214601,0.572758
0.216567,0.587817
0.210964,0.603078
0.215617,0.620394
0.215299,0.636464
0.218991,0.652486
0.216988,0.667912
0.218059,0.683503
0.217023,0.69954
0.220085,0.714494
0.223025,0.730389
0.225648,0.745421
0.220978,0.760499
0.222706,0.777981
0.219147,0.793768
0.223829,0.80806
0.217446,0.826071
0.220878,0.841553
0.216686,0.856114
0.213905,0.871521
0.212174,0.886672
0.215027,0.902912
0.21483,0.91815
0.215565,0.933815
0.211702,0.949701
0.214282,0.964589
0.216972,0.97989
0.21639,0.995129
0.218442,0.0105175
0.215639,0.0254921
0.213356,0.0411979
0.210533,0.056611
0.210389,0.0722813
0.209341,0.0877688
0.210687,0.103073
0.209025,0.119895
0.207162,0.135074
0.224017,0.146843
0.221545,0.162138
0.220024,0.178017
0.218974,0.194765
0.22186,0.210431
0.222854,0.227025
0.223351,0.242117
0.224357,0.258385
0.221479,0.273859
0.224285,0.289228
0.224769,0.304233
0.22049,0.31911
0.221169,0.335321
0.22224,0.351154
0.223019,0.36635
0.224032,0.38142
0.22347,0.396878
0.223398,0.412904
0.220743,0.428907
0.22046,0.444475
0.224724,0.460227
0.225272,0.475491
0.227322,0.490612
0.230417,0.50719
0.230569,0.522674
0.231846,0.540663
0.233789,0.55611
0.229752,0.571701
0.234739,0.586572
0.230159,0.601992
0.23218,0.617109
0.230281,0.632505
0.234398,0.64742
0.233686,0.662568
0.233377,0.679417
0.232595,0.695746
0.234999,0.711709
0.237804,0.727085
0.240736,0.742112
0.238445,0.757439
0.237761,0.773132
0.238256,0.789313
0.239402,0.804396
0.235249,0.81974
0.23558,0.835776
0.232586,0.851195
0.231462,0.866761
0.228414,0.882191
0.229712,0.897379
0.230398,0.912367
0.231113,0.92752
0.229798,0.94294
0.229283,0.958242
0.23251,0.974555
0.231287,0.99093
0.233642,0.00614827
0.230496,0.0208646
0.23139,0.0379056
0.228439,0.0531942
0.227241,0.0682579
0.224592,0.0844777
0.226825,0.10021
0.223717,0.115958
0.222899,0.131824
0.237723,0.153769
0.236495,0.169602
0.233764,0.18741
0.235936,0.203371
0.236388,0.21834
0.236449,0.233584
0.237507,0.248696
0.241687,0.26371
0.238419,0.27942
0.2386,0.294606
0.23959,0.311297
0.233644,0.326495
0.236674,0.341682
0.237296,0.357232
0.238934,0.372839
0.240018,0.389673
0.239488,0.404807
0.242384,0.421341
0.23505,0.434611
0.23658,0.449884
0.239904,0.465353
0.240683,0.481529
0.242585,0.497099
0.245261,0.512842
0.246343,0.529691
0.246133,0.54596
0.247422,0.562872
0.24782,0.578635
0.247487,0.594611
0.247251,0.609813
0.245256,0.625351
0.249092,0.640207
0.247539,0.656109
0.249203,0.671173
0.247842,0.68631
0.249049,0.70195
0.249975,0.71741
0.253321,0.733826
0.255004,0.748921
0.252673,0.764825
0.251413,0.780702
0.252291,0.796088
0.253123,0.811281
0.249174,0.828132
0.248565,0.843744
0.245025,0.859697
0.247325,0.874523
0.242284,0.888974
0.24564,0.903786
0.244782,0.91994
0.244544,0.935284
0.244187,0.951294
0.245855,0.966777
0.247418,0.98267
0.246986,0.997995
0.24784,0.0133303
0.246198,0.0290923
0.245429,0.0448484
0.242113,0.060786
0.240465,0.0766579
0.240346,0.0918331
0.240691,0.10746
0.237443,0.123397
0.24047,0.138679
0.250641,0.162338
0.249974,0.177506
0.24879,0.192752
0.251745,0.208912
0.252952,0.224421
0.251601,0.239854
0.254053,0.254799
0.256167,0.270586
0.252897,0.286198
0.252186,0.302248
0.253192,0.318117
0.250293,0.333067
0.250348,0.349003
0.251516,0.364474
0.253447,0.380211
0.25637,0.395078
0.253738,0.410404
0.256967,0.425141
0.2502,0.440064
0.252458,0.455681
0.253781,0.472706
0.256281,0.488524
0.257294,0.503536
0.259017,0.519971
0.259936,0.53685
0.259719,0.552493
0.261896,0.568049
0.262647,0.583279
0.26311,0.598504
0.26224,0.614395
0.260986,0.629785
0.264325,0.645228
0.262056,0.66036
0.264505,0.675407
0.264094,0.690848
0.265002,0.706178
0.265915,0.721893
0.267767,0.738356
0.269458,0.755809
0.266144,0.77167
0.267064,0.78724
0.265747,0.803033
0.266465,0.819336
0.263407,0.834594
0.262924,0.850608
0.260786,0.865529
0.262151,0.880838
0.259369,0.89601
0.258039,0.912446
0.257847,0.92772
0.257513,0.943544
0.258797,0.959016
0.260378,0.974128
0.261684,0.990297
0.261783,0.00744888
0.261572,0.0230182
0.260955,0.0381784
0.25847,0.053573
0.256319,0.0684996
0.256177,0.0844159
0.255469,0.10044
0.254839,0.115698
0.254828,0.13115
0.253674,0.146859
0.267407,0.156252
0.266657,0.171536
0.266034,0.186758
0.267559,0.203842
0.267706,0.219397
0.268017,0.234468
0.268545,0.249803
0.270882,0.265862
0.267344,0.280851
0.266789,0.29601
0.267964,0.311585
0.267267,0.327178
0.268307,0.34307
0.267309,0.360241
0.270784,0.37561
0.271157,0.391387
0.269737,0.406654
0.272092,0.422071
0.266022,0.437279
0.268639,0.45264
0.268448,0.468176
0.271094,0.483737
0.272904,0.499026
0.273019,0.514066
0.274355,0.529422
0.273617,0.545041
0.276982,0.560653
0.277018,0.576071
0.277211,0.592673
0.277713,0.607983
0.274723,0.623284
0.280564,0.637536
0.279088,0.655371
0.279555,0.670444
0.278852,0.68768
0.281033,0.703229
0.282219,0.718672
0.284058,0.733574
0.282869,0.748851
0.281452,0.764991
0.281503,0.780666
0.279576,0.796836
0.280534,0.813106
0.279819,0.828202
0.276748,0.843296
0.275715,0.858723
0.277753,0.874845
0.274608,0.889983
0.271621,0.9051
0.272182,0.920699
0.27673,0.935919
0.276064,0.951258
0.275061,0.966822
0.274944,0.982804
0.27507,0.999357
0.27595,0.0144348
0.276693,0.0302814
0.274454,0.0454215
0.272989,0.0614567
0.269854,0.0780677
0.270518,0.0932136
0.269057,0.108625
0.268321,0.123691
0.268217,0.139324
0.280995,0.163601
0.279922,0.178882
0.279416,0.194152
0.282317,0.212402
0.285549,0.228305
0.283514,0.243313
0.285177,0.258843
0.289259,0.273679
0.280812,0.288119
0.285373,0.303206
0.281742,0.317852
0.286695,0.335029
0.283014,0.350582
0.283201,0.365976
0.284086,0.383308
0.285057,0.398541
0.288028,0.413704
0.287987,0.428928
0.28143,0.442988
0.283217,0.458797
0.285605,0.474938
0.28536,0.490498
0.287122,0.505947
0.288878,0.521218
0.291266,0.536412
0.289542,0.551549
0.291817,0.567676
0.290445,0.582908
0.291475,0.599454
0.292744,0.614645
0.296579,0.629539
0.295353,0.644632
0.295598,0.660111
0.294235,0.676041
0.294182,0.691183
0.295136,0.708591
0.296367,0.724584
0.297646,0.740462
0.29693,0.755956
0.298681,0.771533
0.299413,0.78889
0.294816,0.803494
0.294398,0.819198
0.294065,0.835293
0.291565,0.850345
0.292239,0.865876
0.291333,0.882874
0.287255,0.898137
0.285406,0.913453
0.289552,0.927957
0.292193,0.943278
0.289923,0.958487
0.288795,0.97376
0.291168,0.988971
0.28916,0.00481383
0.290029,0.0225005
0.29155,0.0381802
0.290573,0.0537568
0.28711,0.0700491
0.284038,0.0856885
0.284302,0.10085
0.283046,0.117891
0.28655,0.133697
0.280854,0.148199
0.294351,0.172099
0.298718,0.187709
0.292895,0.201602
0.297425,0.218017
0.300076,0.232987
0.297506,0.249294
0.300862,0.264114
0.304947,0.279835
0.297105,0.292902
0.299365,0.309587
0.300137,0.327301
0.300753,0.342665
0.296578,0.357203
0.298187,0.372907
0.298295,0.388828
0.300396,0.404042
0.30552,0.419746
0.303246,0.435231
0.29658,0.449485
0.298793,0.464339
